LSOA,Predicted IMD Score
E01000241,14.063451
E01000309,12.553335
E01000237,13.111046
E01000242,17.739954
E01000243,17.286499
E01000244,18.531576
E01000245,32.77163
E01000314,12.232084
E01000183,9.78424
E01000206,6.076021
E01000207,8.061009
E01000208,5.693387
E01000210,7.394411
E01000213,4.7134056
E01000236,15.904739
E01000238,15.713579
E01000310,17.941414
E01000311,6.055109
E01000205,6.022683
E01000209,9.049142
E01000211,18.95592
E01000212,5.932577
E01000216,12.858651
E01000217,11.947963
E01000150,22.057636
E01000305,31.241262
E01000306,18.50156
E01000308,51.273884
E01000312,33.733376
E01000313,22.938574
E01000145,11.768843
E01000215,15.751639
E01000218,14.532103
E01000219,18.599676
E01000220,18.11415
E01000225,9.562364
E01000135,13.197302
E01000136,8.404621
E01000144,20.487803
E01000146,24.963303
E01000214,9.969823
E01000141,33.484512
E01000221,40.408722
E01000223,30.918392
E01000307,28.226778
E01000138,21.065205
E01000142,20.787943
E01000222,21.932486
E01000224,20.040659
E01000137,35.121147
E01000139,19.488861
E01000140,20.42588
E01000143,35.338917
E01000466,30.86133
E01000467,23.857676
E01000468,19.254528
E01000469,22.884615
E01000416,23.680603
E01000418,25.342909
E01000422,40.29487
E01000464,28.366722
E01000465,43.960094
E01000470,42.45575
E01000333,29.435532
E01000335,33.7179
E01000336,32.27112
E01000337,19.502247
E01000338,20.433924
E01000403,30.121845
E01000404,26.762585
E01000405,26.26917
E01000408,26.237272
E01000332,21.823599
E01000402,26.984728
E01000406,22.938549
E01000407,23.027199
E01000334,14.053384
E01000417,19.915295
E01000419,12.390098
E01000420,12.189638
E01000442,19.626902
E01000437,13.567179
E01000438,16.624542
E01000439,27.468943
E01000440,7.995513
E01000441,27.973309
E01000373,35.796543
E01000429,41.682774
E01000430,21.873764
E01000431,36.769268
E01000432,29.795486
E01000433,37.873505
E01000434,45.112698
E01000356,13.338951
E01000357,4.8582115
E01000359,5.73182
E01000421,13.063316
E01000450,21.984955
E01000451,11.839758
E01000452,7.6001625
E01000367,32.759415
E01000368,29.680885
E01000372,32.97716
E01000380,27.681622
E01000435,28.349203
E01000353,5.463909
E01000354,18.598696
E01000355,15.329881
E01000358,10.27612
E01000436,7.6046495
E01000401,32.95148
E01000453,8.983765
E01000454,23.218882
E01000455,11.516839
E01000456,8.8727865
E01000325,5.459137
E01000326,13.7355995
E01000369,18.033665
E01000370,12.24816
E01000371,12.1794405
E01000360,22.890894
E01000362,9.739829
E01000365,16.124693
E01000366,11.949067
E01000394,12.382163
E01000388,14.17965
E01000392,30.136686
E01000409,7.7011957
E01000411,9.80857
E01000414,19.764725
E01000415,7.4293985
E01000327,8.747854
E01000328,14.316068
E01000329,18.080545
E01000330,36.303936
E01000331,23.261126
E01000340,18.464342
E01000395,9.235053
E01000396,11.747233
E01000410,10.593854
E01000412,13.082433
E01000413,11.020773
E01000374,39.71226
E01000375,25.663912
E01000376,16.28992
E01000377,11.80061
E01000378,18.952656
E01000379,18.290707
E01000348,4.668947
E01000349,8.884121
E01000361,11.507118
E01000363,7.817974
E01000389,15.269112
E01000390,12.830042
E01000393,17.280678
E01000346,13.598456
E01000347,18.941422
E01000350,9.601772
E01000352,12.594471
E01000391,13.181137
E01000341,9.850218
E01000342,13.784827
E01000343,12.359093
E01000345,6.866377
E01000460,4.600853
E01000364,14.337828
E01000444,4.961691
E01000447,13.095643
E01000448,4.2608643
E01000449,8.157491
E01000351,10.080083
E01000443,20.432503
E01000445,8.308116
E01000446,9.318591
E01000461,6.548602
E01000339,16.108656
E01000344,11.324397
E01000423,8.055526
E01000425,8.93918
E01000463,7.380783
E01000424,11.258729
E01000426,13.666284
E01000427,17.00881
E01000457,14.121018
E01000462,14.614397
E01000382,8.015425
E01000384,16.322931
E01000387,9.290566
E01000428,24.33238
E01000458,7.386487
E01000459,15.978611
E01000381,24.282932
E01000383,21.527687
E01000385,37.041035
E01000386,47.080025
E01000398,27.451881
E01000399,15.072526
E01000400,17.97628
E01032566,28.583565
E01000587,18.609907
E01000589,18.243418
E01000590,17.028423
E01000592,21.57662
E01000593,19.959
E01000594,23.633795
E01000513,19.192581
E01000514,13.037748
E01000516,21.365479
E01000520,23.668674
E01000588,25.48702
E01000515,33.03984
E01000517,15.985302
E01000543,22.510426
E01000591,23.370117
E01033463,18.167282
E01000536,14.949299
E01000538,7.5270767
E01000539,13.273807
E01000540,11.832959
E01000541,15.356149
E01000518,26.187464
E01000519,22.930355
E01000623,18.585245
E01000624,17.13777
E01000629,18.146587
E01000480,6.857072
E01000484,38.638527
E01000485,26.611332
E01000486,13.737247
E01000487,24.183653
E01000572,14.622799
E01000573,15.287824
E01000574,11.666346
E01000575,19.69971
E01000577,29.782938
E01000562,6.57648
E01000563,13.841853
E01000566,14.2660055
E01000568,12.706856
E01000569,4.731207
E01000479,12.92297
E01000481,28.150782
E01000482,34.613907
E01000483,40.96101
E01000625,24.68766
E01000498,26.97548
E01000622,32.93257
E01000626,47.472015
E01033464,32.84054
E01000497,24.178446
E01000499,31.819695
E01000501,39.279106
E01000502,21.569736
E01000503,24.710293
E01000570,26.848064
E01000571,13.072078
E01000576,14.082676
E01000578,25.051525
E01000564,18.265348
E01000565,24.396095
E01000607,20.069136
E01000608,26.204374
E01000613,25.64427
E01000506,36.328392
E01000509,37.471764
E01000510,26.980402
E01000511,28.286453
E01000627,35.335487
E01000628,34.819477
E01000553,26.482557
E01000554,25.994766
E01000555,15.641275
E01000556,36.567604
E01000557,23.400183
E01000558,22.12155
E01000567,18.055134
E01000606,23.610474
E01000609,29.056118
E01000611,26.540504
E01000615,21.467321
E01000617,23.193907
E01000618,24.287918
E01000619,20.996181
E01033424,28.153057
E01033457,15.697132
E01000504,23.040775
E01000505,22.794092
E01000507,17.68825
E01000512,21.058254
E01000559,18.971071
E01000610,26.914652
E01000612,25.862633
E01000631,20.875654
E01000633,25.36662
E01000634,24.331572
E01000616,21.42452
E01000620,25.576761
E01000621,23.756186
E01000635,33.63308
E01000636,23.663237
E01000596,53.825348
E01000601,39.336853
E01000602,45.213802
E01000603,44.456585
E01000604,43.394135
E01000605,43.844273
E01000488,19.25175
E01000637,25.696795
E01000639,26.33014
E01000642,33.51957
E01000644,27.247578
E01000490,29.414948
E01000494,20.595589
E01000495,36.793514
E01000560,16.844723
E01000561,24.984331
E01000638,35.146957
E01000640,36.53456
E01000641,28.7427
E01000643,39.542946
E01000508,48.960476
E01000521,52.306
E01000522,35.75469
E01000526,43.330433
E01000527,43.02924
E01000528,48.459675
E01000471,19.275112
E01000474,22.031507
E01000476,21.820133
E01000477,34.92979
E01000630,35.11656
E01000595,46.880516
E01000599,40.67131
E01000600,47.205524
E01033456,49.784298
E01000545,31.191929
E01000546,22.062952
E01000547,24.721037
E01000548,27.39293
E01000549,16.818415
E01000472,25.01575
E01000473,27.56692
E01000475,24.656193
E01000478,21.924522
E01000632,26.800465
E01000489,23.075588
E01000491,24.750925
E01000492,14.1506
E01000493,14.854942
E01000581,16.709215
E01000523,37.583164
E01000524,48.180458
E01000525,42.503677
E01000533,42.81811
E01000535,28.115126
E01033455,40.88148
E01033485,47.388493
E01000579,20.122808
E01000580,22.89524
E01000582,12.821947
E01000583,21.757729
E01000586,25.517109
E01000530,15.738173
E01000531,29.25319
E01000532,29.55218
E01000534,18.91576
E01000584,16.615105
E01000585,11.885468
E01000544,42.556286
E01000550,38.139385
E01000551,49.23256
E01000552,54.325233
E01000779,21.129362
E01000780,27.365236
E01000781,39.84546
E01000782,47.977535
E01000783,40.024982
E01000785,33.461304
E01000689,22.919394
E01000690,6.554528
E01000691,12.585193
E01000692,9.630544
E01000784,8.120138
E01000799,24.711794
E01000802,25.003782
E01000803,17.566132
E01000804,8.689151
E01000805,22.230295
E01000740,30.304129
E01000741,35.37257
E01000742,25.952238
E01000745,21.076702
E01000746,21.175735
E01000709,16.497503
E01000710,8.522119
E01000711,10.193361
E01000714,12.536148
E01000718,32.046196
E01000645,5.3324814
E01000649,6.0051937
E01000694,4.2960415
E01000695,8.83378
E01000696,8.035482
E01000697,4.654766
E01000674,13.475293
E01000676,25.307486
E01000820,11.81739
E01000822,11.536388
E01000823,6.2147503
E01000824,16.36974
E01000825,18.426672
E01000743,46.518444
E01000744,47.8332
E01000796,37.371708
E01000798,45.24465
E01000800,34.661526
E01000806,30.195147
E01000693,12.372364
E01000698,6.0978317
E01000736,23.094822
E01000737,29.955717
E01000672,7.728878
E01000673,7.9025297
E01000716,7.408004
E01000717,7.414727
E01000828,8.930646
E01000712,6.594103
E01000713,4.691517
E01000715,10.161322
E01000770,7.2917957
E01000772,7.3456383
E01000700,14.802565
E01000702,9.589783
E01000703,13.774316
E01000706,18.898844
E01000797,14.675673
E01000729,50.53854
E01000730,38.498516
E01000735,33.25904
E01000738,21.05892
E01000739,45.35723
E01000699,22.47404
E01000701,14.381052
E01000704,19.897821
E01000705,18.147455
E01000801,26.004097
E01000646,10.13617
E01000647,6.581318
E01000648,7.0133104
E01000653,7.439002
E01000678,9.315586
E01000670,7.3794203
E01000675,12.134629
E01000677,12.860042
E01000762,9.799126
E01000829,5.9544487
E01000719,30.547499
E01000720,39.91435
E01000721,35.446198
E01000724,40.92648
E01000728,22.48598
E01000651,13.719419
E01000668,11.725024
E01000669,12.08378
E01000671,13.950919
E01000679,9.712184
E01000826,3.6538026
E01000827,7.742423
E01000830,2.7877347
E01000831,8.727969
E01000833,3.218004
E01000650,8.282983
E01000652,7.04018
E01000807,9.303346
E01000809,4.349823
E01000722,18.889118
E01000725,21.161764
E01000731,27.089308
E01000732,14.942033
E01000733,26.200031
E01000769,22.07875
E01000773,8.796063
E01000775,8.1620245
E01000777,10.338934
E01000778,12.468156
E01000808,4.7841606
E01000810,4.319792
E01000811,7.2709837
E01000813,4.399456
E01000815,4.1673565
E01000661,37.923504
E01000662,20.468441
E01000663,23.462156
E01000664,18.9196
E01000763,6.3068953
E01000764,11.052839
E01000766,3.7120912
E01000767,6.735713
E01000834,4.54261
E01000727,19.62888
E01000734,11.702764
E01000790,21.185757
E01000812,11.109925
E01000814,4.598549
E01000723,21.215137
E01000726,12.907337
E01000787,21.89681
E01000788,21.61651
E01000791,11.101982
E01000832,6.776744
E01000835,13.688667
E01000836,5.797846
E01000837,12.906952
E01000838,9.006355
E01000839,4.0403595
E01000840,13.285939
E01000841,6.542034
E01000753,6.2403116
E01000754,8.768688
E01000755,4.413641
E01000757,4.350376
E01000758,5.2620087
E01000786,12.778348
E01000789,41.52043
E01000792,21.288603
E01000793,4.082018
E01000795,13.9629345
E01000665,12.8341255
E01000666,7.0233736
E01000667,5.1611843
E01000756,9.62993
E01000759,9.229242
E01000760,11.39811
E01000761,4.494442
E01000765,8.518922
E01000768,8.181419
E01000681,4.197071
E01000682,7.7073526
E01000683,13.829543
E01000684,3.8535554
E01000794,6.955512
E01000749,9.452177
E01000750,30.167774
E01000751,12.687503
E01000752,11.605464
E01000680,8.914641
E01000685,13.072801
E01000686,6.843135
E01000687,12.323364
E01000688,4.091217
E01000654,10.209471
E01000655,11.432387
E01000656,6.1454525
E01000657,10.565012
E01000659,7.6784782
E01000816,12.441517
E01000818,8.44975
E01000819,33.950523
E01032562,34.990627
E01032563,12.386101
E01000707,4.9930687
E01000708,10.810644
E01000771,8.420201
E01000774,10.6434555
E01032568,24.693527
E01000658,9.197535
E01000747,11.153812
E01000748,17.142487
E01032570,10.238644
E01001137,23.037832
E01001138,19.772085
E01001156,28.305447
E01001162,25.227495
E01001164,19.195395
E01001084,10.514227
E01001157,17.670677
E01001159,15.755345
E01001160,17.237898
E01001163,17.931484
E01001083,13.286072
E01001086,18.636608
E01001087,25.873251
E01001161,43.329704
E01001085,24.488817
E01001088,17.169119
E01001089,27.08042
E01001090,23.43395
E01001091,13.505515
E01001147,34.726
E01001148,23.128372
E01001151,39.393124
E01001152,31.145971
E01001158,19.15836
E01001146,27.133848
E01001149,17.84558
E01001150,19.90602
E01001153,27.138954
E01001154,30.414135
E01001136,39.566708
E01001139,25.387463
E01001140,25.398468
E01001142,19.72734
E01001144,40.107113
E01001141,27.386284
E01001143,36.61433
E01001145,43.11566
E01001191,33.66983
E01001192,38.17306
E01000994,23.310192
E01000995,23.601418
E01000996,18.488518
E01000997,24.520245
E01000999,26.756475
E01001002,24.04295
E01000998,35.08221
E01001000,30.08479
E01001003,22.88493
E01001111,25.106287
E01001155,50.869587
E01001174,21.462908
E01001175,37.45987
E01001176,24.099272
E01001182,23.97982
E01001183,31.173372
E01001184,17.751589
E01001001,38.527336
E01001109,32.959003
E01001112,28.87789
E01001113,35.426807
E01001114,42.32199
E01001116,24.883144
E01000992,30.595009
E01001185,22.716444
E01001186,33.25974
E01001188,33.88698
E01001193,35.513706
E01001004,23.995005
E01001115,42.730938
E01001117,27.47152
E01001178,53.592934
E01001181,37.32296
E01001006,27.619087
E01001007,22.152617
E01001177,33.975163
E01001179,23.365753
E01001180,27.780138
E01000980,22.147053
E01000981,18.787437
E01000982,19.64219
E01000983,11.496545
E01001187,22.536306
E01000989,9.428323
E01000991,9.240128
E01001131,17.146631
E01001132,13.940675
E01001134,16.113216
E01001005,24.235113
E01001008,32.45092
E01001009,22.98656
E01001010,37.399616
E01001011,34.3555
E01001012,39.977272
E01001013,57.39458
E01001048,33.831226
E01001110,40.113495
E01001118,44.88373
E01000985,9.593637
E01000986,9.88741
E01000987,11.151676
E01000993,14.253876
E01000975,17.246542
E01000976,26.12998
E01000977,37.772167
E01000978,25.733982
E01000979,17.728514
E01000984,30.886597
E01001044,11.896585
E01001046,8.711687
E01001049,10.213065
E01001050,22.424997
E01001014,33.904877
E01001042,32.211643
E01001165,20.972406
E01001166,30.207651
E01001168,15.899198
E01001127,10.481099
E01001128,33.33344
E01001130,38.96948
E01001135,11.622331
E01001062,9.300094
E01001063,9.635139
E01001064,10.08798
E01001129,7.9770203
E01001133,15.45996
E01001035,17.962234
E01001043,33.544003
E01001045,41.185978
E01001047,22.903187
E01001170,31.796858
E01001167,22.040274
E01001169,32.584
E01001171,21.678713
E01001172,37.81955
E01001173,19.939003
E01001036,10.607627
E01001037,20.631369
E01001038,18.689474
E01001039,5.811352
E01001040,16.334223
E01001051,46.266438
E01001052,41.39407
E01001054,39.790546
E01001056,42.496567
E01001057,39.46536
E01001033,20.446014
E01001034,12.89502
E01001041,28.21761
E01001095,15.484081
E01001100,12.376069
E01001053,28.99895
E01001055,42.693962
E01001077,16.996447
E01001078,35.241188
E01001082,37.133606
E01001120,15.484365
E01001122,6.9294767
E01001123,5.2588196
E01001124,3.3507383
E01001125,15.267162
E01001058,17.92413
E01001059,11.991519
E01001060,14.466521
E01001061,26.27809
E01001065,18.432257
E01001066,36.71406
E01001119,6.892391
E01001126,9.920743
E01001032,3.0412157
E01001101,3.7824419
E01001102,11.190288
E01001107,6.3286314
E01001108,1.7677877
E01001076,38.524933
E01001079,37.72681
E01001080,53.97417
E01001081,46.31698
E01001073,16.419455
E01001092,14.925328
E01001093,11.030783
E01001096,3.1202314
E01001097,24.09907
E01001098,3.9986742
E01001028,8.199108
E01001029,13.68558
E01001030,6.1687784
E01001031,8.461973
E01001094,7.9227057
E01001103,8.565496
E01001105,19.171003
E01001106,16.474226
E01001121,3.0738008
E01001069,10.381038
E01001070,19.77049
E01001075,10.780803
E01001099,17.4763
E01001015,19.80016
E01001016,10.536642
E01001023,24.59142
E01001067,4.150976
E01001074,19.3015
E01001068,12.294509
E01001071,11.002222
E01001072,8.038464
E01001104,8.587554
E01001017,5.0157757
E01001024,7.816469
E01001025,7.9606123
E01001026,10.41753
E01001027,8.901649
E01001018,10.156713
E01001019,7.145873
E01001020,12.730112
E01001021,36.597767
E01001022,10.242482
E01000990,38.295486
E01001189,20.016542
E01001190,24.562849
E01001194,19.05855
E01032569,39.723698
E01001269,17.910978
E01001271,21.088505
E01001309,17.56755
E01001310,22.96919
E01001311,29.42604
E01001307,15.208392
E01001308,12.052796
E01001312,19.298126
E01001313,12.200496
E01001314,16.244259
E01001315,21.06291
E01001316,38.86785
E01001317,22.866293
E01001318,28.615473
E01001320,33.710384
E01001321,26.316446
E01001270,17.573433
E01001319,17.80218
E01001322,20.92646
E01001323,21.11836
E01001341,16.74523
E01001342,17.601946
E01001343,15.544735
E01001345,21.315481
E01001265,17.969791
E01001266,19.134192
E01001267,36.628025
E01001272,18.530123
E01001349,22.96829
E01001344,20.416752
E01001346,16.657642
E01001347,20.284643
E01001348,16.88912
E01001257,48.673946
E01001324,26.843954
E01001326,36.261673
E01001330,42.502663
E01001332,42.352005
E01001325,25.936882
E01001327,32.7655
E01001328,37.54734
E01001329,22.888922
E01001331,41.965385
E01001258,22.923716
E01001262,31.68985
E01001263,27.742146
E01001264,27.075357
E01032743,27.414314
E01032744,35.76609
E01001276,19.722374
E01001277,20.32902
E01001278,22.032747
E01001280,11.396773
E01001218,36.65633
E01001260,18.589785
E01001261,30.503517
E01001268,16.616291
E01001209,6.1796236
E01001211,14.368348
E01001279,6.721637
E01001281,9.248187
E01001217,16.987728
E01001259,25.823662
E01001291,21.592993
E01001292,14.097981
E01001293,23.696552
E01001196,44.828568
E01001238,25.807175
E01001239,29.89972
E01001246,35.182625
E01001247,30.053734
E01001210,49.512802
E01001282,34.4862
E01001283,39.248474
E01001285,20.994656
E01001286,23.552431
E01001287,31.163969
E01001294,24.772337
E01001295,19.138144
E01001296,26.831207
E01001297,21.173447
E01001298,30.774622
E01001204,8.311932
E01001205,32.307785
E01001206,42.13348
E01001207,17.824348
E01001208,7.1661654
E01001212,19.402994
E01001222,23.627045
E01001224,7.8081293
E01001226,14.23157
E01001227,8.438401
E01001228,16.417273
E01001221,24.77589
E01001223,19.094294
E01001225,22.438202
E01001235,7.141429
E01001236,14.983226
E01001273,10.843157
E01001274,13.445971
E01001275,19.883415
E01001195,19.389072
E01001197,25.724747
E01001198,19.299725
